着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ウイングレイテスト,牡6,57.0,松岡,1:19.9,,10,21.6,34.4,美浦畠山,500(+4)
2,7,15,ララクリスティーヌ,牝5,55.0,菅原明,1:20.0,クビ,6,10.9,34.2,栗東斉藤崇,456(0)
3,8,18,ロータスランド,牝6,55.0,岩田康,1:20.1,3/4,11,33.7,33.5,栗東辻野,488(+16)
4,1,2,ルガル,牡3,55.0,武豊,1:20.1,ハナ,3,6.3,33.8,栗東杉山晴,516(-6)
5,8,16,ウインマーベル,牡4,57.0,西村淳,1:20.3,1.1/4,7,14.0,34.4,美浦深山,474(+2)
6,4,8,グレナディアガーズ,牡5,57.0,岩田望,1:20.3,アタマ,2,5.6,33.6,栗東中内田,468(0)
7,5,9,アヴェラーレ,牝5,55.0,川田,1:20.4,1/2,1,3.9,34.3,美浦木村,446(+4)
8,7,14,インダストリア,牡4,57.0,丸山,1:20.4,アタマ,9,18.5,34.1,美浦宮田,492(-2)
9,2,4,トウシンマカオ,牡4,57.0,横山和,1:20.6,1,4,8.4,35.2,美浦高柳瑞,464(-8)
10,4,7,デュガ,牡4,57.0,松若,1:20.7,クビ,17,215.7,34.7,栗東森秀,512(+6)
11,1,1,エクセトラ,牡4,57.0,モレイ,1:20.7,ハナ,5,9.3,34.8,栗東吉村,530(+4)
12,3,5,タマモブラックタイ,牡3,55.0,角田和,1:20.7,クビ,15,84.5,34.9,栗東角田,512(0)
13,6,12,ルージュスティリア,牝4,55.0,坂井,1:20.7,クビ,8,17.1,34.4,栗東藤原,498(+8)
14,5,10,メイショウソラフネ,牡4,57.0,角田河,1:20.8,1/2,14,63.3,35.3,栗東石橋,448(0)
15,3,6,スマートリアン,牝6,55.0,柴田善,1:20.9,クビ,13,44.7,34.3,栗東石橋,482(+6)
16,6,11,カイザーミノル,牡7,57.0,藤岡康,1:21.0,3/4,18,349.7,34.0,栗東北出,468(+10)
17,8,17,サブライムアンセム,牝4,55.0,池添,1:21.0,クビ,12,39.9,34.9,栗東藤原,488(0)
18,7,13,ミッキーブリランテ,牡7,57.0,和田竜,1:21.1,1/2,16,136.0,34.6,栗東矢作,470(+6)
