馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,レプンカムイ,牡6,三浦,栗東・橋口,差し,27.7,10,6,,36.0,476(0),中京,231,中32週,Y,Y,3,キズナ,パラダイスクリーク,
2,2,コルドンルージュ,牝5,,栗東・斉藤崇,,7.0,3,3,,38.7,526(+12),新潟,364,中51週,Y,Y,3,American Pharoah,Broken Vow,
3,2,アオイイーグル,牡4,西塚,栗東・大久保,差し,13.2,6,6,,38.4,492(+4),京都,84,中11週,Y,,3,カレンブラックヒル,ハーツクライ,
4,3,ハッスルダンク,牡4,杉原,美浦・中川,先行,13.5,7,12,,35.6,446(+2),東京,69,中9週,Y,,3,ダンカーク,カジノドライヴ,
5,3,フルオール,牡5,団野,美浦・斎藤誠,差し,25.9,9,10,,38.8,470(+2),東京,287,中40週,Y,Y,3,ホッコータルマエ,ゴールドアリュール,
6,4,スノーグレース,牝5,武藤,美浦・中舘,先行,15.9,8,16,,37.8,486(-6),東京,69,中9週,Y,,3,ドレフォン,サンデーサイレンス,
7,4,オレデイイノカ,牡6,内田博,美浦・古賀,先行,127.3,13,11,,37.7,500(-2),中山,112,中15週,Y,,3,サウスヴィグラス,ダイワメジャー,
8,5,ホウオウフウジン B,牡5,Ｍデム,美浦・稲垣,逃げ,12.0,5,8,,39.0,516(-4),東京,98,中13週,Y,,3,ロードカナロア,クロフネ,
9,5,ゴールドバランサー,牡4,田辺,美浦・鈴木慎,先行,3.3,1,2,,37.6,464(+8),京都,70,中9週,Y,,3,ゴールドアクター,ハービンジャー,
10,6,プリモスペランツァ,牡5,柴田裕,栗東・中竹,差し,49.1,11,2,障害3歳以上未勝利,13.7,500(0),東京,63,中8週,Y,,3,エスケンデレヤ,ダンスインザダーク,
11,6,セブンスレター,セ5,吉田豊,美浦・高橋文,先行,91.2,12,10,,37.2,478(-10),東京,76,中10週,Y,,3,コパノリッキー,ナリタブライアン,
12,7,フタイテンロック,牡5,木幡巧,美浦・佐藤吉,差し,170.8,15,13,,36.6,480(-4),東京,69,中9週,Y,,3,トーセンジョーダン,ダンスインザダーク,
13,7,リチャ,牡4,戸崎圭,美浦・田中博,先行,3.3,2,4,,37.0,488(-2),福島,28,中3週,Y,,3,バゴ,フジキセキ,
14,8,キタサンドーシン B,牡5,和田竜,美浦・奥村武,先行,11.1,4,6,,38.5,476(-4),東京,98,中13週,Y,,3,キタサンブラック,キングヘイロー,
15,8,ビシャモンテン B,牡6,,美浦・矢嶋,差し,142.9,14,12,,36.8,506(-4),東京,76,中10週,Y,,2,パイロ,クロフネ,
