券種,組み合わせ,配当,人気
単勝,4,500,2
複勝,4,140,2
複勝,1,180,4
複勝,6,110,1
枠連,1-4,1450,7
馬連,1-4,1420,5
ワイド,1-4,450,5
ワイド,4-6,210,1
ワイド,1-6,320,2
馬単,4-1,2610,10
3連複,1-4-6,1080,1
3連単,4-1-6,9520,20
