券種,組み合わせ,配当,人気
単勝,2,2050,8
複勝,2,480,8
複勝,5,170,3
複勝,7,170,2
枠連,2-5,4130,13
馬連,2-5,4400,15
ワイド,2-5,1260,14
ワイド,2-7,1370,15
ワイド,5-7,490,4
馬単,2-5,9250,37
3連複,2-5-7,5150,14
3連単,2-5-7,44120,158
