券種,組み合わせ,配当,人気
単勝,1,970,5
複勝,1,250,5
複勝,9,130,1
複勝,3,160,3
枠連,1-5,740,4
馬連,1-9,1080,3
ワイド,1-9,440,4
ワイド,1-3,600,7
ワイド,3-9,270,1
馬単,1-9,3160,12
3連複,1-3-9,1240,2
3連単,1-9-3,10680,22
