券種,組み合わせ,配当,人気
単勝,5,830,3
複勝,5,160,3
複勝,14,190,4
複勝,7,110,1
枠連,4-8,2820,10
馬連,5-14,3370,11
ワイド,5-14,780,9
ワイド,5-7,240,2
ワイド,7-14,290,3
馬単,5-14,7060,20
3連複,5-7-14,1150,3
3連単,5-14-7,15560,46
