コーナー,通過順
1コーナー,"5,6,2(7,8)1-4,3"
2コーナー,"5,6(2,8)7,1-4,3"
3コーナー,"5,6,2(7,8)1-3-4"
4コーナー,"(*5,6)(2,7)(1,8)-3=4"
