コーナー,通過順
1コーナー,"1,5(8,11)(4,9,7)10,2-(3,6)"
2コーナー,"1-5(8,11)9(4,7)10,2-(3,6)"
3コーナー,"(*1,5)11,8,9(4,7,10)(3,6)2"
4コーナー,"(*1,5,11)(8,10)(4,9)7(2,3)6"
