券種,組み合わせ,配当,人気
単勝,12,650,2
複勝,12,230,4
複勝,3,180,2
複勝,2,220,3
枠連,3-8,2150,7
馬連,3-12,2530,8
ワイド,3-12,770,8
ワイド,2-12,910,9
ワイド,2-3,680,6
馬単,12-3,4650,13
3連複,2-3-12,5200,16
3連単,12-3-2,29160,86
