馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メタルスピード,牡3,津村,美浦・斎藤誠,差し,1.6,1,12,,34.3,514(+8),東京,105,中14週,Y,,3,シルバーステート,Shamardal,
2,2,エープラス,牝5,石橋脩,美浦・池上,先行,13.0,4,6,,36.3,488(-4),新潟,21,中2週,Y,,3,キズナ,アドマイヤコジーン,
3,3,ジュンブルースカイ,牡5,石川,栗東・友道,差し,14.8,5,2,,35.7,444(-4),小倉,22,中2週,Y,,3,ドゥラメンテ,ゼンノロブロイ,
4,4,ロジレット,牝4,永野,美浦・稲垣,先行,22.4,6,7,,36.1,456(+6),福島,71,中9週,Y,,3,ロジユニヴァース,タニノギムレット,
5,5,サラフィエル B,牡4,菊沢,美浦・鈴木慎,差し,208.9,10,8,,39.1,452(-2),新潟,22,中2週,Y,,3,ヤマニンセラフィム,トワイニング,
6,6,エトワールマタン,牝5,菅原明,美浦・高柳瑞,差し,29.2,8,7,,35.3,446(-4),函館,71,中9週,Y,,3,ルーラーシップ,ディープインパクト,
7,7,カトルショセット,牝5,丹内,美浦・黒岩,先行,97.2,9,9,,34.5,466(-6),札幌,50,中6週,Y,,3,ハーツクライ,Sinndar,
8,7,オウケンボルト,牡4,Ｍデム,美浦・土田,,8.0,3,12,,36.5,454(+6),福島,49,中6週,Y,,3,フェノーメノ,オウケンブルースリ,
9,8,セナリスト,牝5,丸山,美浦・金成,先行,25.1,7,2,,35.5,464(+6),福島,71,中9週,Y,,3,ブラックタイド,Numerous,
10,8,サンクフィーユ,牝4,西村淳,栗東・中内田,先行,4.2,2,1,4歳以上1勝クラス,35.8,464(+4),京都,119,中16週,Y,,3,ロードカナロア,ディープインパクト,
