馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ネビーイーム,牡7,小牧加,栗東・佐々木,先行,2.1,1,2,,13.7,528(-8),中山,84,中11週,Y,,3,キズナ,シングスピール,,B
2,2,オールザワールド,牡8,森一,栗東・中竹,,2.2,2,2,,13.6,476(-8),京都,77,中10週,Y,,3,キズナ,Dansili,,
3,3,ナイトスピアー,牡5,上野,美浦・小野,先行,10.3,4,3,,13.6,496(0),京都,41,中5週,Y,,3,ストロングリターン,メジロベイリー,,
4,4,スズカハービン,牡5,難波,栗東・高橋忠,先行,15.1,5,1,障害4歳以上未勝利,14.0,460(-8),東京,42,中5週,Y,,3,ハービンジャー,サンデーサイレンス,,
5,5,アサクサゲンキ,セ1,西谷誠,栗東・四位,先行,9.5,3,5,,14.2,474(0),京都,56,中7週,Y,,3,Stormy Atlantic,Dixieland Band,,
6,6,マイネルヴァッサー,牡1,小野寺,美浦・土田,差し,74.0,7,12,,13.6,424(-12),新潟,49,中6週,Y,,3,ステイゴールド,メジロブライト,,
7,7,グルーヴビート,牡7,黒岩,栗東・中村,逃げ,17.5,6,,,0.0,490(-2),阪神,119,中16週,Y,,3,ディープブリランテ,シンボリクリスエス,,
