コーナー,通過順
1コーナー,"(*8,7)(3,9)5,2,4(1,6)"
2コーナー,"(*8,9)(3,7,5)-(2,4)(1,6)"
3コーナー,"(*8,9)(3,5)7(2,6)4,1"
4コーナー,"8(9,5)3(7,6)(2,4)=1"
