着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ベルクレスタ,牝4,56.0,坂井,1:33.9,,1,2.4,32.7,栗東須貝,480(+8)
2,6,6,ロンズデーライト,牡5,58.0,団野,1:34.6,4,3,6.0,33.4,栗東池添,510(-8)
3,2,2,メイショウカイト,牝5,56.0,幸,1:34.9,1.1/2,7,12.7,33.2,栗東荒川,466(-8)
4,7,9,エアミアーニ,セ5,58.0,岩田望,1:34.9,ハナ,6,12.4,33.6,栗東笹田,434(-2)
5,3,3,ムーンリットナイト,牡4,58.0,和田竜,1:34.9,クビ,2,4.3,33.5,栗東加用,498(-2)
6,4,4,ブリュットミレジメ,牡4,58.0,川島,1:35.0,3/4,5,9.5,33.2,栗東荒川,508(-4)
7,6,7,ロールアップ,牝4,56.0,西村淳,1:35.3,1.1/2,4,7.6,33.8,栗東中内田,458(+14)
8,5,5,サダムゲンヤ,牡7,58.0,川須,1:35.3,クビ,10,107.9,33.9,栗東中尾,494(-4)
9,8,10,ヤマニンプレシオサ,牝6,56.0,菱田,1:35.6,1.1/2,9,68.4,34.3,美浦辻,472(0)
10,1,1,ヒルノエドワード,牡6,58.0,太宰,1:35.6,ハナ,8,52.8,33.6,栗東昆,478(0)
11,8,11,ネバーゴーンアウト,セ6,58.0,泉谷,1:36.3,4,11,295.5,34.9,美浦加藤和,482(-4)
