コーナー,通過順
1コーナー,"11,6(4,13)(1,5,12)7-(2,9)-3,14(8,10)"
2コーナー,"(*11,6)(4,13)(1,5,12)7,2,9,3,14(8,10)"
3コーナー,"7(11,6)(4,13)(12,9)1(5,2,10)3(8,14)"
4コーナー,"11(7,6)(4,12,13)9(2,10)1,3,5,8,14"
