コーナー,通過順
1コーナー,"5,8(6,11)(7,10)3(2,4,12)-1-9"
2コーナー,"5,8(6,11)7(3,10)(2,4,12)(9,1)"
3コーナー,"5,8(6,11)7(3,10)(2,12)4(9,1)"
4コーナー,"5(6,8)7(3,11)(2,10)(9,12)(4,1)"
