券種,組み合わせ,配当,人気
単勝,8,1540,8
複勝,8,520,9
複勝,3,450,8
複勝,15,320,5
枠連,2-4,5110,29
馬連,3-8,17640,73
ワイド,3-8,4660,71
ワイド,8-15,3660,53
ワイド,3-15,3800,59
馬単,8-3,27190,128
3連複,3-8-15,74350,283
3連単,8-3-15,396080,579
