着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,セクシーブーケ,牝3,53.0,北村友,1:45.8,,2,3.4,36.4,栗東田中克,446(-2)
2,7,10,レーヴドレフォン,牝3,53.0,横山武,1:46.4,3.1/2,4,7.9,37.6,栗東矢作,462(-14)
3,6,8,ランスノーブル,牝4,56.0,大野,1:46.6,1.1/2,5,8.0,36.9,美浦上原博,476(+8)
4,6,7,ベイビールビオ,牡5,58.0,佐々木,1:46.6,ハナ,9,48.4,36.6,美浦田村,498(-2)
5,8,11,リネアグローリア,牡3,55.0,鮫島駿,1:46.7,3/4,3,4.2,37.9,栗東小崎,476(+2)
6,5,5,アースイオス,牡3,55.0,横山和,1:46.8,1/2,7,28.7,37.2,美浦小西,528(-2)
7,2,2,ヒデシンイメル,牡3,55.0,富田,1:46.8,ハナ,8,38.5,37.9,栗東武英,458(0)
8,8,12,キープブライトン,牡4,58.0,岩田康,1:47.2,2.1/2,10,81.8,37.8,美浦栗田,462(-4)
9,7,9,ワンダーカモン,牡3,55.0,川又,1:47.3,クビ,6,20.7,38.5,栗東吉村,482(+12)
10,3,3,マーベリックシチー,牡3,55.0,松岡,1:47.4,1/2,12,186.4,37.7,栗東岡田,458(-2)
11,5,6,ミッキーラッキー,牡3,55.0,菱田,1:48.0,3.1/2,1,3.1,39.1,美浦堀,568(0)
12,4,4,グランルーチェ,牡3,55.0,浜中,1:50.3,大,11,107.0,40.3,栗東庄野,480(+4)
