券種,組み合わせ,配当,人気
単勝,4,120,1
複勝,4,100,1
複勝,10,170,4
複勝,8,140,3
枠連,4-8,640,3
馬連,4-10,630,3
ワイド,4-10,240,3
ワイド,4-8,190,2
ワイド,8-10,530,6
馬単,4-10,670,3
3連複,4-8-10,880,3
3連単,4-10-8,2500,7
