コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*6,14)(5,10)9(11,16)(7,12)2,4(8,13)15-(1,3)"
4コーナー,"(*6,14)(5,9)10(7,16)(12,11)(4,2)8,13,15,1,3"
