馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ラニカイ,牝5,石橋脩,栗東・松永幹,差し,283.5,15,11,,38.7,506(-2),新潟,29,中3週,Y,,3,ラニ,Mr. Prospector,
2,1,ラップスター,牡4,武豊,栗東・森秀,先行,7.2,3,1,4歳以上2勝クラス,36.4,514(-2),東京,22,中2週,Y,,3,Justify,Ghostzapper,
3,2,スノーグレース,牝5,武藤,美浦・中舘,先行,49.0,9,2,,38.1,492(+10),新潟,29,中3週,Y,,3,ドレフォン,サンデーサイレンス,
4,2,ショウナンライシン,牡4,池添,美浦・大竹,先行,180.8,14,12,,41.9,488(+2),京都,36,中4週,Y,,3,エスケンデレヤ,フジキセキ,
5,3,マイネルカーライル,牡4,丹内,栗東・西園正,,19.6,5,8,,40.2,518(0),中山,71,中9週,Y,,3,Bayern,アグネスゴールド,
6,3,リバートゥルー,牝4,吉田豊,美浦・久保田,追込,9.4,4,3,,36.4,460(+4),中山,56,中7週,Y,,3,レッドファルクス,ヴィクトワールピサ,
7,4,カズプレスト,牡5,津村,栗東・高柳大,先行,40.1,7,16,,39.8,524(-8),東京,21,中2週,Y,,3,カレンブラックヒル,Lemon Drop Kid,
8,4,ブランデーロック,牡5,,美浦・青木,差し,41.5,8,9,,33.9,474(-8),中山,63,中8週,Y,,3,マクフィ,マーベラスサンデー,
9,5,フタイテンロック,牡5,大野,美浦・佐藤吉,逃げ,339.3,16,7,,37.5,484(+2),東京,29,中3週,Y,,3,トーセンジョーダン,ダンスインザダーク,
10,5,サルヴァトーレ,牡4,菅原明,美浦・和田郎,先行,4.6,2,3,,37.0,482(0),東京,21,中2週,Y,,3,キズナ,ボストンハーバー,
11,6,ヴィアルークス,牡6,オシェ,栗東・藤原,差し,35.8,6,8,,34.3,502(-2),阪神,42,中5週,Y,,3,ディープインパクト,Beat Hollow,
12,6,ナイトアクアリウム B,牡4,長岡,栗東・杉山佳,差し,72.0,11,1,,38.1,496(+10),福島,49,中6週,Y,,3,ロードカナロア,クロフネ,
13,7,ハッスルダンク,牡4,杉原,美浦・中川,差し,87.6,12,1,,37.0,444(+4),新潟,210,中29週,Y,Y,3,ダンカーク,カジノドライヴ,
14,7,ドゥラレジリエント,牡4,鮫島駿,栗東・牧田,先行,1.9,1,2,,36.0,512(-2),東京,21,中2週,Y,,3,ドゥラメンテ,スペシャルウィーク,
15,8,ビオグラフィア,牡6,西村淳,栗東・松下,差し,66.3,10,5,,36.8,500(-2),阪神,70,中9週,Y,,3,ルーラーシップ,サンデーサイレンス,
16,8,ロードバルドル,牡5,田辺,美浦・稲垣,差し,118.5,13,9,,40.1,474(-10),中山,71,中9週,Y,,3,トーセンラー,マーベラスサンデー,
