券種,組み合わせ,配当,人気
単勝,1,120,1
複勝,1,110,1
複勝,3,180,2
複勝,9,750,10
枠連,1-3,480,1
馬連,1-3,490,1
ワイド,1-3,240,1
ワイド,1-9,1340,15
ワイド,3-9,3900,36
馬単,1-3,540,1
3連複,1-3-9,7160,23
3連単,1-3-9,14550,44
