券種,組み合わせ,配当,人気
単勝,7,720,5
複勝,7,180,5
複勝,5,120,1
複勝,12,180,4
枠連,4-5,730,3
馬連,5-7,800,3
ワイド,5-7,360,3
ワイド,7-12,550,9
ワイド,5-12,430,6
馬単,7-5,1980,6
3連複,5-7-12,1660,5
3連単,7-5-12,10350,30
