馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タイセイアーサー,牡5,斎藤,美浦・斎藤誠,差し,5.4,4,8,4歳以上1勝クラス,35.6,484(-2),福島,27,中3週,Y,,3,キングカメハメハ,サンデーサイレンス,
2,2,サツキハピネス,牝5,菊沢,美浦・土田,追込,137.0,10,12,,36.9,462(0),福島,21,中2週,Y,,3,エピファネイア,ディープインパクト,
3,3,シャドウエリス,牝5,丸山,美浦・金成,差し,13.2,6,5,4歳以上1勝クラス,36.3,456(-4),福島,27,中3週,Y,,3,ハーツクライ,クロフネ,
4,4,ティズグロリアス,牝4,菱田,美浦・上原佑,,4.6,3,4,4歳以上1勝クラス,36.2,426(-2),福島,27,中3週,Y,,3,ディープインパクト,Tiz Wonderful,
5,5,テイエムナイスラン,牡4,,美浦・石栗,先行,17.4,7,1,障害4歳以上未勝利,13.5,518(-6),小倉,77,中10週,Y,,3,ジャスタウェイ,シンボリクリスエス,
6,6,エルバルーチェ,牝6,,美浦・西田,追込,26.2,8,7,4歳以上1勝クラス,34.9,468(+2),小倉,84,中11週,Y,,3,オルフェーヴル,ジャングルポケット,
7,7,ビヨンドザリミット,牝4,角田和,美浦・武井,先行,12.1,5,7,4歳以上1勝クラス,37.2,470(+10),福島,27,中3週,Y,,3,キズナ,Kingmambo,
8,7,マコトチガネマル,牝4,勝浦,美浦・村田,先行,90.4,9,8,4歳以上1勝クラス,36.3,444(+6),中京,55,中7週,Y,,2,トーセンホマレボシ,フジキセキ,
9,8,リニュー B,牡4,丹内,美浦・清水英,差し,3.4,1,3,,36.1,446(+2),福島,13,中1週,Y,,3,ルーラーシップ,サンデーサイレンス,
10,8,ファンタジア,牝4,佐々木,美浦・堀,差し,3.4,2,3,4歳以上1勝クラス,35.2,482(-4),中京,55,中7週,Y,,3,ハービンジャー,シンボリクリスエス,
