券種,組み合わせ,配当,人気
単勝,9,520,3
複勝,9,150,4
複勝,6,140,3
複勝,4,110,1
枠連,6-8,1430,7
馬連,6-9,1560,5
ワイド,6-9,400,6
ワイド,4-9,210,3
ワイド,4-6,190,2
馬単,9-6,3220,14
3連複,4-6-9,630,3
3連単,9-6-4,6860,23
