着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,ブルスカメンテ,牝4,56.0,石川,1:47.4,,2,4.7,35.3,美浦黒岩,430(-12)
2,3,4,ジェルブロア,牝4,56.0,坂井,1:47.5,クビ,4,7.9,35.7,栗東矢作,420(-6)
3,7,11,ニシノコマチムスメ,牝5,56.0,大野,1:48.0,3,14,176.3,35.4,美浦松山,428(-10)
4,4,6,キューティリップ,牝4,56.0,武藤,1:48.2,1.1/4,5,11.3,35.9,美浦戸田,448(0)
5,4,5,ロゼフェリシア,牝4,56.0,三浦,1:48.2,アタマ,7,16.3,36.3,美浦浅利,466(-6)
6,3,3,サフランルージュ,牝3,53.0,野中,1:48.4,1,9,21.8,36.0,美浦室井,406(+2)
7,1,1,クイーンズワーフ,牝5,56.0,原,1:48.4,アタマ,6,12.5,36.9,美浦青木,444(-2)
8,6,9,ノーブルクラウド,牝3,53.0,吉田豊,1:48.5,3/4,11,49.9,35.8,美浦久保田,470(+14)
9,7,12,ルージュリリック,牝3,53.0,荻野極,1:48.7,1.1/4,1,3.2,36.7,美浦上原佑,458(-14)
10,6,10,サルワールカミーズ,牝3,53.0,丸山,1:48.7,クビ,3,5.0,36.5,美浦矢嶋,462(+6)
11,8,13,ユメシルベ,牝3,53.0,柴田大,1:49.0,1.1/2,8,18.1,36.5,美浦粕谷,420(+4)
12,2,2,ペプロス,牝4,56.0,菊沢,1:49.0,クビ,10,35.2,36.9,美浦矢野,470(-4)
13,5,8,テンドリームガール,牝4,56.0,石橋脩,1:49.3,1.1/2,13,119.5,36.8,美浦矢野,414(-2)
14,8,14,ヒサエノオモカゲ,牝4,56.0,田辺,1:51.0,10,12,53.2,38.7,美浦千葉,486(-2)
