着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,ジュタ,牡3,57.0,坂井,2:02.3,,1,2.3,35.1,栗東矢作,498(-12)
2,8,10,ミッキーゴールド,牡3,57.0,Aルメ,2:02.4,1/2,2,4.1,35.3,栗東池江,500(+2)
3,2,2,ミラージュナイト,牡3,57.0,岩田康,2:02.5,クビ,3,6.1,34.8,栗東辻野,484(-4)
4,7,7,サトノブリジャール,牡3,57.0,Mデム,2:02.7,1.1/2,5,8.3,35.2,栗東友道,464(+10)
5,7,8,グラフィティアート,牡3,57.0,幸,2:03.0,1.1/2,7,25.2,35.6,栗東石橋,474(-2)
6,1,1,エンジェルマーク,牝3,55.0,団野,2:03.5,3,6,17.5,35.5,美浦宮田,452(+4)
7,3,3,シュバルツマサムネ,牡3,57.0,浜中,2:03.7,1,8,35.5,36.3,栗東杉山佳,458(+6)
8,6,6,サラコスティ,牡3,57.0,西村淳,2:03.8,1/2,4,6.5,36.9,栗東池添,472(+2)
9,5,5,リカントロポ,牡3,57.0,横山典,2:04.2,2.1/2,9,56.4,36.4,栗東梅田,470(-4)
10,4,4,メイショウアイナ,牡3,57.0,菱田,2:05.1,5,10,98.3,38.3,栗東河内,490(-8)
