券種,組み合わせ,配当,人気
単勝,8,360,2
複勝,8,110,2
複勝,7,110,3
複勝,1,110,1
枠連,7-8,300,1
馬連,7-8,280,1
ワイド,7-8,130,2
ワイド,1-8,220,3
ワイド,1-7,130,1
馬単,8-7,650,3
3連複,1-7-8,270,1
3連単,8-7-1,1980,5
