馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダノンセンチュリー,牡3,戸崎圭,美浦・萩原,逃げ,5.3,3,1,3歳新馬,33.7,460(0),東京,42,中5週,Y,,1,フィエールマン,Lope de Vega,
2,2,ローレルオーブ,牡3,,栗東・杉山佳,差し,217.3,12,13,3歳1勝クラス,38.3,460(+6),中京,57,中7週,Y,,3,ウインブライト,アフリート,
3,3,クモヒトツナイ,牡3,横山和,美浦・堀内,先行,24.0,9,1,3歳未勝利,36.0,472(-8),小倉,42,中5週,Y,,3,アルアイン,キングカメハメハ,
4,4,ニホンピロデヴィン,牡3,小沢,栗東・緒方,,38.5,10,2,,35.2,448(+6),小倉,29,中3週,Y,,3,グレーターロンドン,ルーラーシップ,
5,5,レーヴブリリアント,牡3,ルメー,美浦・田中博,差し,10.4,5,1,3歳1勝クラス,34.4,448(+2),中山,8,連闘,Y,,3,スワーヴリチャード,ロードカナロア,
6,5,ジェットマグナム,牡3,津村,栗東・安達,先行,12.1,6,9,,37.8,484(-4),京都,35,中4週,Y,,3,ヘンリーバローズ,ルーラーシップ,
7,6,キングスコール,牡3,藤岡佑,栗東・矢作,逃げ,3.8,1,1,2歳新馬,34.8,496(+2),札幌,238,中33週,Y,Y,1,ドゥラメンテ,Frankel,
8,6,マテンロウバローズ,牡3,横山典,栗東・昆,差し,5.7,4,1,,34.3,478(-2),京都,29,中3週,Y,,2,ロジャーバローズ,キングカメハメハ,
9,7,ピコチャンブラック,牡3,石橋脩,美浦・上原佑,先行,4.1,2,13,,36.2,488(-2),中山,78,中10週,Y,,3,キタサンブラック,ネオユニヴァース,
10,7,フクノブルーレイク,牡3,松岡,美浦・竹内,差し,13.0,7,3,,34.1,452(0),東京,22,中2週,Y,,3,ウインブライト,ロードカナロア,
11,8,スナークピカソ,牡3,菅原明,栗東・高橋一,先行,70.8,11,1,3歳未勝利,35.8,468(-4),小倉,22,中2週,Y,,3,アジアエクスプレス,ディープインパクト,
12,8,スワローシチー,牡3,田辺,美浦・相沢,差し,21.9,8,8,,34.7,460(-4),中山,15,中1週,Y,,3,ミッキースワロー,フレンチデピュティ,
