馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,プリュムドール,牝5,岩田康,栗東・奥村豊,差し,31.9,10,2,,35.3,478(+6),中山,337,中47週,Y,Y,3,ゴールドシップ,フレンチデピュティ,
2,1,レッドバリエンテ,牡4,永野,栗東・中内田,差し,19.5,8,1,,34.1,478(0),阪神,57,中7週,Y,,3,ディープインパクト,Dance Brightly,
3,2,ヒュミドール,セ7,津村,美浦・小手川,差し,59.1,14,10,,35.9,472(+4),京都,189,中26週,Y,Y,3,オルフェーヴル,チチカステナンゴ,
4,2,チャックネイト B,セ5,大野,美浦・堀,差し,5.2,2,1,,35.2,478(-4),東京,27,中3週,Y,,3,ハーツクライ,Dynaformer,
5,3,アーティット,牡4,菅原明,栗東・友道,先行,15.1,6,4,,35.9,486(-8),阪神,50,中6週,Y,,3,ディープインパクト,Galileo,
6,3,アフリカンゴールド,セ8,国分恭,栗東・西園正,,48.8,12,5,,36.1,472(-4),京都,27,中3週,Y,,3,ステイゴールド,Gone West,
7,4,セファーラジエル,牡5,松岡,栗東・高柳大,先行,99.3,15,8,,34.6,524(+2),東京,21,中2週,Y,,3,キズナ,Out of Place,
8,4,アリストテレス,牡6,内田博,栗東・上村,追込,106.2,16,15,,35.8,474(-16),東京,161,中22週,Y,,3,エピファネイア,ディープインパクト,
9,5,ゼッフィーロ,牡4,モレイ,栗東・池江,差し,2.4,1,3,,34.7,470(-2),中山,42,中5週,Y,,3,ディープインパクト,Danehill Dancer,
10,5,ジャンカズマ,牡5,小沢,栗東・小栗,先行,149.1,17,1,,37.4,490(+8),札幌,63,中8週,Y,,3,ハービンジャー,アドマイヤベガ,
11,6,グランオフィシエ,牡5,北村宏,美浦・久保田,差し,29.8,9,11,,34.2,466(-4),新潟,63,中8週,Y,,3,キングカメハメハ,ダイワメジャー,
12,6,ハーツイストワール,牡7,田辺,美浦・国枝,先行,39.4,11,11,,35.2,478(+2),東京,343,中48週,Y,Y,3,ハーツクライ,キャプテンスティーヴ,
13,7,ディアスティマ B,牡6,北村友,栗東・高野,逃げ,7.7,3,2,,34.5,488(+4),東京,161,中22週,Y,,3,ディープインパクト,ストリートセンス,
14,7,ヒートオンビート,牡6,石川,栗東・友道,差し,11.6,4,9,,36.2,476(-8),京都,27,中3週,Y,,3,キングカメハメハ,ディープインパクト,
15,7,ユーキャンスマイル,牡8,石橋脩,栗東・友道,差し,51.6,13,2,,33.6,504(-10),新潟,63,中8週,Y,,3,キングカメハメハ,ダンスインザダーク,
16,8,テーオーロイヤル,牡5,浜中,栗東・岡田,先行,18.8,7,14,,35.6,454(-2),東京,343,中48週,Y,Y,3,リオンディーズ,マンハッタンカフェ,
17,8,マイネルウィルトス,牡7,横山武,栗東・宮,追込,11.8,5,6,,34.9,480(0),京都,27,中3週,Y,,3,スクリーンヒーロー,ロージズインメイ,
18,8,アサマノイタズラ,牡5,柴田善,美浦・手塚,差し,176.3,18,14,,36.0,510(0),中山,42,中5週,Y,,3,ヴィクトワールピサ,キングヘイロー,
