着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,プラニスフェリオ,牡3,56.0,ルメー,2:14.6,,3,3.3,34.4,栗東牧浦,492(0)
2,6,7,マイネルカンパーナ,牡3,56.0,坂井,2:14.9,2,6,19.3,34.6,美浦青木,406(+4)
3,8,10,フォーグッド,セ4,58.0,横山武,2:15.0,3/4,4,8.5,34.2,美浦国枝,510(+6)
4,5,5,タガノフリューゲル,牡3,56.0,松若,2:15.1,クビ,5,11.0,34.7,栗東鮫島,496(+2)
5,7,8,フロムナウオン,牡3,56.0,モレイ,2:15.4,1.3/4,2,3.3,34.8,美浦手塚,546(+8)
6,8,11,ノートルプロメス,牡4,58.0,浜中,2:15.6,1.1/4,8,49.0,35.1,栗東四位,502(+2)
7,4,4,スリリングチェイス,牡3,56.0,ムルザ,2:15.6,クビ,1,3.1,35.0,栗東渡辺,502(-2)
8,3,3,マイネルダンク,セ5,58.0,原,2:15.8,1.1/4,10,87.1,34.8,美浦青木,452(0)
9,7,9,セントアイヴス,牡3,56.0,松山,2:15.8,クビ,7,45.3,34.9,美浦中舘,492(-6)
10,2,2,ディープマインド,牡3,56.0,古川吉,2:16.2,2.1/2,9,54.8,35.8,栗東本田,534(+14)
11,1,1,マーブルロック,牡3,56.0,幸,2:17.2,6,11,164.7,37.1,栗東西園正,504(0)
