馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ウォームライト,牡5,岩田望,栗東・四位,差し,23.6,8,15,,37.7,504(+6),阪神,308,中43週,Y,Y,3,パイロ,Broken Vow,
2,1,ヒロノトウリョウ B,牡8,川島,美浦・蛯名利,差し,366.7,16,8,,35.6,510(+26),福島,190,中26週,Y,Y,3,グランプリボス,Josr Algarhoud,
3,2,ロックユアハート,牝5,田口,栗東・矢作,逃げ,73.9,12,11,,38.1,462(0),阪神,50,中6週,Y,,3,ロードカナロア,Sholokhov,
4,2,ジェットエンブレム,牡6,武豊,栗東・石坂,差し,16.8,6,6,,35.6,540(+10),京都,78,中10週,Y,,3,ヘニーヒューズ,ネオユニヴァース,
5,3,アランチャータ,牝5,岩田康,栗東・上村,先行,140.8,14,16,,36.7,474(-6),京都,78,中10週,Y,,3,リーチザクラウン,キングカメハメハ,
6,3,アシタバ,牝6,松山,栗東・奥村豊,先行,9.0,4,5,,36.7,502(+10),中山,43,中5週,Y,,3,シニスターミニスター,ゼンノエルシド,
7,4,ラインガルーダ,牡7,,栗東・松永昌,先行,33.1,9,13,,38.1,476(-2),阪神,50,中6週,Y,,3,シニスターミニスター,バゴ,
8,4,カフジエニアゴン,牝5,古川吉,栗東・木原,,19.1,7,4,,36.2,510(+10),阪神,224,中31週,Y,Y,3,トランセンド,カネヒキリ,
9,5,ゼットレヨン,牡5,酒井,栗東・吉田,先行,14.8,5,1,3歳以上2勝クラス,36.6,492(-2),阪神,49,中6週,Y,,3,モーリス,サクラバクシンオー,
10,5,ダノンセシボン,牝4,西村淳,栗東・千田,逃げ,7.4,3,1,3歳以上2勝クラス,37.1,506(0),京都,77,中10週,Y,,3,ダノンレジェンド,Shamardal,
11,6,ミラバーグマン,牝6,池添,栗東・西村,差し,57.9,11,7,,37.8,450(-2),阪神,35,中4週,Y,,1,サウスヴィグラス,スズカマンボ,
12,6,メルシー,牝5,モリス,栗東・今野,先行,154.1,15,6,,36.5,450(+16),福島,78,中10週,Y,,3,リオンディーズ,ディープインパクト,
13,7,ドンアミティエ B,牡4,坂井,栗東・今野,逃げ,1.8,1,2,,36.8,500(-4),中山,43,中5週,Y,,3,アジアエクスプレス,キングヘイロー,
14,7,ヴァリアント,牡8,藤岡佑,栗東・茶木,差し,87.1,13,8,,36.3,494(+12),福島,189,中26週,Y,Y,3,スクリーンヒーロー,ダンスインザダーク,
15,8,アルムラトゥール B,牡4,和田竜,栗東・川村,逃げ,7.3,2,8,,38.1,510(0),阪神,50,中6週,Y,,3,コパノリッキー,キングカメハメハ,
16,8,ミラクル,牝6,松若,栗東・加用,先行,51.0,10,1,3歳以上2勝クラス,36.8,474(-6),京都,63,中8週,Y,,3,エイシンフラッシュ,サンデーサイレンス,
