コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*4,9)(3,15)(1,5,8,12)(2,7,14,16)13(6,10)11"
4コーナー,"(*4,9)15(2,1,3)(8,12)(5,7,14,16)(6,13)(11,10)"
