着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,ロードラビリンス,牡3,56.0,鮫島駿,1:50.7,,5,8.0,37.1,栗東松下,498(+11)
2,5,9,ペンナヴェローチェ,牡4,58.0,団野,1:50.7,ハナ,3,6.1,37.4,栗東須貝,498(+2)
3,7,13,レーウィン,セ4,58.0,高杉,1:51.1,2.1/2,12,62.2,37.5,栗東上村,510(-6)
4,8,16,パシアンジャン,牡4,58.0,和田竜,1:51.1,ハナ,7,13.2,38.0,栗東鈴木孝,468(+18)
5,4,7,サンライズグルーヴ,牡5,58.0,荻野極,1:51.6,3,14,163.8,37.8,栗東前川,526(+2)
6,3,6,ベルウェザー,牡4,58.0,菱田,1:51.7,クビ,9,25.6,37.3,栗東茶木,490(0)
7,6,11,サイモンブーケ,牝5,56.0,古川奈,1:52.1,2.1/2,16,370.9,38.2,栗東梅田,514(-2)
8,3,5,メイショウミカワ,牡7,58.0,富田,1:52.4,1.1/2,11,53.2,39.3,栗東千田,528(+6)
9,4,8,イデアイゴッソウ,牡4,58.0,横山典,1:52.4,ハナ,2,4.5,37.5,美浦小野,470(-4)
10,1,1,ジュタロウ,牡6,58.0,田口,1:52.4,クビ,15,171.3,38.0,栗東秋山,486(0)
11,6,12,ヒルノハンブルク,牡3,56.0,武豊,1:52.4,ハナ,1,3.7,39.5,栗東武英,476(+2)
12,2,4,ホルトバージ,牡4,58.0,小崎,1:52.5,クビ,10,42.4,39.2,栗東寺島,478(0)
13,7,14,マルチャレアル,牡4,58.0,吉村,1:52.5,ハナ,6,11.5,39.2,栗東斉藤崇,506(0)
14,8,15,アーロンイメル,牡4,58.0,西村淳,1:52.8,2,8,15.2,39.8,栗東高橋一,500(+2)
15,5,10,ワイドブリザード,セ4,58.0,松若,1:54.2,8,4,7.5,41.4,栗東佐藤悠,450(+8)
16,2,3,メイショウフウドウ,牡4,58.0,西塚,1:58.5,大,13,137.9,44.5,栗東藤原,506(+10)
