着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,18,ソングライン,牝5,56.0,戸崎圭,1:31.4,,4,7.4,33.1,美浦林,480(-8)
2,2,4,セリフォス,牡4,58.0,レーン,1:31.6,1.1/4,3,5.8,33.6,栗東中内田,486
3,7,14,シュネルマイスター,牡5,58.0,ルメー,1:31.6,アタマ,1,4.2,32.8,美浦手塚,490(0)
4,4,7,ガイアフォース,牡4,58.0,西村淳,1:31.6,クビ,8,19.0,33.3,栗東杉山晴,492(+6)
5,2,3,ジャックドール,牡5,58.0,武豊,1:31.7,クビ,5,8.0,34.0,栗東藤岡,508(-4)
6,7,13,レッドモンレーヴ,牡4,58.0,横山和,1:32.0,1.3/4,10,31.9,33.5,美浦蛯名正,506(+2)
7,3,5,ソダシ,牝5,56.0,川田,1:32.0,クビ,2,5.5,34.2,栗東須貝,486(-2)
8,8,17,ウインカーネリアン,牡6,58.0,三浦,1:32.1,クビ,13,54.8,34.5,美浦鹿戸,510
9,5,10,ソウルラッシュ,牡5,58.0,松山,1:32.2,1/2,6,10.8,33.6,栗東池江,502(-10)
10,6,11,イルーシヴパンサー,牡5,58.0,岩田望,1:32.2,クビ,7,11.7,33.7,美浦久保田,480(-4)
11,7,15,マテンロウオリオン,牡4,58.0,横山典,1:32.3,1/2,15,145.9,33.3,栗東昆,488(-4)
12,8,16,カフェファラオ,牡6,58.0,浜中,1:32.3,アタマ,18,226.1,34.4,美浦堀,526
13,3,6,ダノンスコーピオン,牡4,58.0,Mデム,1:32.4,アタマ,14,67.1,34.3,栗東安田隆,466(+2)
14,5,9,シャンパンカラー,牡3,54.0,内田博,1:32.6,1.1/4,11,35.5,34.5,美浦田中剛,504(+4)
15,1,2,メイケイエール,牝5,56.0,池添,1:32.7,1/2,12,37.0,34.4,栗東武英,480(-6)
16,6,12,ナミュール,牝4,56.0,横山武,1:33.3,3.1/2,9,29.9,34.5,栗東高野,448(-4)
17,1,1,ナランフレグ,牡7,58.0,丸田,1:33.3,ハナ,16,147.1,34.5,美浦宗像,490(-2)
18,4,8,ドルチェモア,牡3,54.0,坂井,1:34.3,6,17,166.9,36.1,栗東須貝,474(-2)
