着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,ナスティウェザー,牡3,55.0,ルメー,1:23.3,,1,1.8,35.8,美浦加藤征,466(+2)
2,8,16,ニシノスピカ,牝5,56.0,津村,1:23.8,3.1/2,3,11.9,36.7,美浦鈴木伸,482(0)
3,5,10,ジョージテソーロ,牡3,55.0,戸崎圭,1:23.8,ハナ,2,2.7,36.5,美浦嘉藤,464
4,6,11,クリノアルバトロス,牡4,58.0,北村宏,1:24.3,3,6,24.2,35.9,美浦伊藤伸,506(+4)
5,1,2,ショウナンアビアス,牡4,58.0,オシェ,1:24.3,アタマ,4,15.0,36.3,美浦加藤士,508(+4)
6,5,9,クラウンブラヴォー,牡4,58.0,木幡巧,1:24.4,3/4,15,197.9,36.4,美浦牧,490(-8)
7,1,1,マホロバ,牡4,58.0,菅原明,1:24.4,ハナ,5,22.8,37.0,美浦和田郎,510(-6)
8,2,3,スペンサーバローズ,牡4,58.0,原,1:24.5,1/2,7,31.4,36.1,美浦蛯名正,482(0)
9,3,6,トーセンニック,牡6,58.0,江田照,1:25.1,3.1/2,13,103.2,37.4,美浦田村,466(0)
10,3,5,ブリエヴェール,牡6,58.0,石川,1:25.2,1/2,10,83.4,36.7,美浦小笠,462(+2)
11,7,14,キャプテンローレル,牡5,58.0,岩田康,1:25.4,1.1/2,12,94.0,37.2,美浦田村,470(-6)
12,8,15,ルルローズ,牝6,56.0,石橋脩,1:25.5,1/2,8,57.2,37.7,美浦伊藤大,462(-4)
13,4,7,ニットウライジン,セ4,58.0,野中,1:25.6,アタマ,16,259.5,37.8,美浦稲垣,496(-16)
14,6,12,ウインザナドゥ,牡6,58.0,菊沢,1:25.9,2,11,92.7,37.2,美浦青木,482(+8)
15,7,13,ヨーデル,牡5,58.0,田辺,1:26.3,2.1/2,14,170.8,37.0,栗東森秀,510(0)
16,2,4,ミエノナイスガイ,牡5,58.0,内田博,1:26.4,3/4,9,65.9,37.3,美浦上原佑,478(-4)
