着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,ロジケープ,牡3,57.0,丹内,1:07.8,,1,2.1,34.5,美浦尾形,490(-16)
2,1,1,マナボニート,牝3,55.0,富田,1:08.0,1.1/4,4,12.0,35.3,栗東北出,490(+8)
3,4,7,ムーンリットアイル,牝3,55.0,吉田隼,1:08.1,1/2,3,5.9,35.1,栗東武英,450(+4)
4,6,11,ロンドンオービタル,牝3,55.0,横山琉,1:08.2,1/2,9,26.8,34.4,美浦岩戸,430(-2)
5,7,14,ハッピーラッキー,牡3,57.0,荻野極,1:08.3,1/2,2,5.0,34.3,美浦武市,448(-10)
6,8,16,メローネ,牝3,55.0,斎藤,1:08.4,3/4,7,19.9,35.1,栗東西園翔,406(-4)
7,5,9,ディヴァインスカイ,牡3,57.0,丸山,1:08.5,アタマ,6,18.7,34.6,美浦田島,490(0)
8,6,12,ウォーターデライト,牡3,57.0,亀田,1:08.6,3/4,8,21.7,35.6,栗東高柳大,458(+10)
9,2,4,ニシノセイドウ,牡3,57.0,菊沢,1:08.6,クビ,5,17.0,34.5,美浦伊藤大,446(-2)
10,5,10,メイショウテリオス,牡3,57.0,長岡,1:08.8,1,11,52.2,35.2,栗東高橋亮,492(+2)
11,7,13,フェーダーローター,牝3,55.0,石神道,1:09.0,1.1/2,12,76.7,34.5,美浦天間,442(0)
12,2,3,カシノリアーナ,牝3,55.0,菅原隆,1:09.2,1,15,188.5,35.1,美浦天間,434(-4)
13,3,5,ナクソス,牡3,57.0,小崎,1:09.4,1.1/4,13,98.4,35.7,栗東井上,450(+4)
14,3,6,ジャスパールビー,牝3,55.0,松本,1:09.7,2,14,127.2,36.6,栗東森秀,440(0)
15,8,15,スルーザミル,牝3,55.0,本田重,1:10.1,2.1/2,16,309.2,35.4,地方野口寛,444(-9)
16,4,8,クワイエットアイ,牡3,57.0,石川,1:10.4,2,10,36.8,37.6,栗東中竹,466(0)
