券種,組み合わせ,配当,人気
単勝,11,1710,7
複勝,11,390,7
複勝,6,200,4
複勝,9,190,3
枠連,6-8,630,2
馬連,6-11,3770,17
ワイド,6-11,1160,15
ワイド,9-11,1600,20
ワイド,6-9,630,7
馬単,11-6,8960,37
3連複,6-9-11,7020,28
3連単,11-6-9,68800,237
