コーナー,通過順
1コーナー,"6(7,10)(1,4)8-(3,5)2,9"
2コーナー,"6(7,10)(1,4)8,3-5,2,9"
3コーナー,"(6,*7,10,3)1(4,8)(2,9,5)"
4コーナー,"(6,*7)(10,3)(2,1,5)(4,9)8"
