着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ムルソー,牡3,57.0,団野,1:57.3,,1,1.7,36.7,栗東斉藤崇,506(-8)
2,4,4,テリフィックプラン,牡3,57.0,ルメー,1:58.5,7,2,2.8,37.6,美浦萩原,494(+2)
3,1,1,マーブルロック,牡4,58.0,田口,1:59.5,6,6,47.4,39.0,栗東西園正,512(+6)
4,6,6,ネッケツシャチョウ,牡4,58.0,荻野琢,1:59.9,2.1/2,3,8.2,37.8,栗東藤沢,562(+6)
5,8,10,ダスク,牡4,58.0,松山弘,2:00.0,1/2,7,58.2,38.6,栗東石坂,462(0)
6,3,3,マオノアラシ,牡4,58.0,戸崎圭,2:00.2,1.1/4,4,23.6,38.4,美浦加藤士,490(-4)
7,7,7,イーサンバーニング,牡5,58.0,古川吉,2:01.1,5,8,74.5,38.7,栗東藤野,514(-8)
8,8,9,レアンダー,牡3,57.0,幸,2:01.2,クビ,5,43.9,40.3,栗東大根田,466(+4)
9,2,2,ダイメイセブン,牡4,58.0,太宰,2:02.0,5,10,229.3,40.2,栗東本田,522(+6)
10,5,5,マイネルクロンヌ,牡7,58.0,鮫島駿,2:03.0,6,9,178.9,41.4,美浦青木,512(+8)
