コーナー,通過順
1コーナー,"3-13,11-(6,12)(4,15)5,10,9,2,16-(7,8)-(1,14)"
2コーナー,"3-13-11-(6,12)-15(4,5,10)-9,2,16-8,7,14-1"
3コーナー,"3-13-11-(6,12,10)(15,9)(4,5)2-16,8-(7,14)-1"
4コーナー,"3,13-11(12,10)9-(6,15)(4,5)2-(16,8)-(7,1)14"
