馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ケイアイアマゾン,牡3,中井,栗東・秋山,先行,97.4,13,1,2歳未勝利,38.5,480(+6),阪神,83,中11週,Y,,3,マインドユアビスケッツ,ゴールドアリュール,,
2,1,ウィングブルー,牝3,吉田隼,美浦・斎藤誠,,31.3,9,10,,37.5,496(+2),中京,83,中11週,Y,,3,アドマイヤマーズ,Anabaa,,
3,2,テスタヴェローチェ,牡3,田山,栗東・須貝,差し,24.2,8,3,3歳1勝クラス,37.4,488(-2),小倉,14,中1週,Y,,3,マテラスカイ,ジャスタウェイ,,B
4,2,ヴィエントデコラ,牡3,舟山,栗東・寺島,先行,9.5,4,1,3歳未勝利,38.0,452(0),京都,42,中5週,Y,,3,ルヴァンスレーヴ,Giant's Causeway,,
5,3,シュガービスケッツ,牝3,松若,栗東・東田,逃げ,32.2,10,10,,34.5,430(-6),京都,28,中3週,Y,,3,マインドユアビスケッツ,フジキセキ,,
6,3,ゴールデンスラム,牡3,ディー,栗東・池江,差し,16.6,5,5,3歳1勝クラス,36.9,490(+8),小倉,14,中1週,Y,,3,ブリックスアンドモルタル,オルフェーヴル,,
7,4,ブルーメサンライズ,牝3,富田,栗東・石坂,先行,57.8,12,6,3歳1勝クラス,38.2,452(-8),京都,27,中3週,Y,,3,キタサンブラック,ロージズインメイ,,
8,4,マイネルミラケル,牡3,石神道,美浦・畠山,差し,271.1,16,13,3歳1勝クラス,39.2,502(-10),東京,27,中3週,Y,,2,ウインブライト,ロージズインメイ,,
9,5,マッドゲイル,牡3,鮫島駿,美浦・上原佑,先行,18.1,6,1,2歳未勝利,38.7,456(+8),中京,83,中11週,Y,,3,ルヴァンスレーヴ,ダイワメジャー,,
10,5,リヒトミューレ,牡3,小沢,栗東・中村,先行,19.6,7,3,3歳1勝クラス,38.8,510(0),中山,49,中6週,Y,,3,ポエティックフレア,アグネスタキオン,,
11,6,ドンエレクトス,牡3,浜中,美浦・高木,差し,3.8,2,2,,36.7,466(0),東京,20,中2週,Y,,3,ダノンレジェンド,フリオーソ,,
12,6,ダンツシタン,牡3,丸山,栗東・本田,差し,4.6,3,2,3歳1勝クラス,37.7,534(-2),阪神,13,中1週,Y,,3,パイロ,ストリートセンス,,
13,7,ストロングエース,牡3,秋山稔,美浦・相沢,追込,244.8,15,7,3歳1勝クラス,36.4,476(-8),東京,27,中3週,Y,,3,ヤマカツエース,キンシャサノキセキ,,
14,7,イサギ,牡3,西塚,栗東・小椋,先行,37.0,11,1,3歳未勝利,39.7,474(0),小倉,34,中4週,Y,,3,リアルスティール,タイキシャトル,,
15,8,テイエムゴッホ,牡3,高杉,栗東・浜田,,3.0,1,2,3歳1勝クラス,37.0,522(-10),小倉,14,中1週,Y,,3,ヴァンゴッホ,Bellamy Road,,
16,8,ペイシャプル,牡3,永島,栗東・高橋康,逃げ,108.8,14,11,3歳1勝クラス,38.8,490(-8),京都,42,中5週,Y,,2,カリフォルニアクローム,ヴィクトワールピサ,,
