着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,サウンドモリアーナ,牝4,55.0,武豊,1:07.7,,5,12.9,33.6,栗東武英,454(+4)
2,2,3,パンジャタワー,牡4,58.0,松山,1:07.9,1.1/4,1,1.9,33.5,栗東橋口,494(+6)
3,4,8,ウインカーネリアン,牡9,59.0,三浦,1:08.0,クビ,3,9.8,34.0,美浦鹿戸,514(-2)
4,2,4,エーティーマクフィ,牡7,57.0,富田,1:08.0,クビ,4,12.1,33.6,栗東武英,482(+8)
5,8,16,ロードフォアエース,牡5,57.0,岩田望,1:08.2,1,12,55.2,33.4,栗東友道,544(+4)
6,7,13,ロジケープ,牡3,55.0,丹内,1:08.3,1/2,2,6.3,33.8,美浦尾形,500(+2)
7,5,9,イツモニコニコ,牝5,55.0,ナレド,1:08.4,クビ,13,79.3,34.1,栗東浜田,500(-4)
8,5,10,ダノンマッキンリー,牡5,57.0,池添,1:08.6,1.1/2,9,22.6,33.6,栗東藤原,472(-8)
9,6,11,リラエンブレム,牡4,57.0,ルメー,1:08.6,ハナ,10,31.6,33.4,栗東武幸,498(-2)
10,3,5,ゾンニッヒ,牡8,57.0,ロイド,1:08.7,クビ,11,44.9,34.1,栗東池江,478(+4)
11,1,2,ルシード,牡4,57.0,レーン,1:08.7,ハナ,7,18.4,34.4,美浦田島,512(0)
12,3,6,ジョーメッドヴィン,牡5,57.0,吉村智,1:08.8,1/2,14,138.3,34.3,栗東清水久,522(0)
13,1,1,ナムラクララ,牝4,55.0,浜中,1:08.9,3/4,8,22.0,34.4,栗東長谷川,476(-2)
14,4,7,マイネルジェロディ,牡8,57.0,M.ヴ,1:08.9,ハナ,16,291.7,34.3,美浦室井,480(-4)
15,8,15,エイシンディード,牡3,55.0,川又,1:09.2,1.3/4,6,16.2,35.0,栗東大久保,460(+10)
16,6,12,レッドアヴァンティ,牡7,57.0,岩田康,1:09.3,1/2,15,206.2,34.5,美浦尾関,506(+18)
