着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,アルナシーム,牡4,56.0,坂井,1:44.7,,3,5.2,33.9,栗東橋口,442(0)
2,6,6,トゥデイイズザデイ,牡4,56.0,松山,1:44.7,アタマ,4,5.5,33.7,栗東池江,468(+8)
3,4,4,パラレルヴィジョン,牡4,57.0,川田,1:44.8,クビ,1,1.7,33.6,美浦国枝,488(-4)
4,7,7,クロミナンス,牡6,57.0,荻野極,1:44.9,3/4,5,37.4,33.7,美浦尾関,506(+18)
5,5,5,オヌール,牝5,54.0,岩田望,1:45.2,2,2,4.9,33.8,栗東友道,428(0)
6,7,8,プライムフェイズ,牡6,54.0,団野,1:45.3,クビ,8,63.2,34.0,栗東西園翔,468(-2)
7,2,2,タイゲン,牡4,56.0,和田竜,1:45.5,1.1/4,7,44.4,34.4,栗東平田,478(+2)
8,8,10,シンボ,牡6,57.0,松岡,1:46.5,6,6,38.9,35.1,栗東小崎,482(+2)
9,3,3,シャフトオブライト,牡8,55.0,松若,1:46.8,1.3/4,9,209.6,35.9,栗東北出,460(+20)
取消,1,1,デビットバローズ,牡4,56.0,西村淳,,,,,,栗東上村,
