着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,6,ガンダルフ,牡5,58.0,レーン,1:50.8,,2,4.5,37.1,美浦国枝,490(+2)
2,3,5,マイネルクロンヌ,牡6,58.0,津村,1:51.0,1,8,25.8,37.5,美浦青木,508(-6)
3,5,9,タイセイスラッガー,牡5,58.0,菅原明,1:51.2,1,9,50.4,37.8,美浦高橋裕,538(-8)
4,6,10,トラモント,セ6,58.0,北村宏,1:51.3,3/4,6,16.1,37.0,美浦新開,504(-4)
5,8,15,レッドラパルマ,牡4,58.0,横山武,1:51.4,クビ,3,4.5,37.4,美浦加藤征,494(-6)
6,2,3,プラチナトレジャー,牡5,58.0,田辺,1:51.4,クビ,5,15.0,37.3,美浦国枝,482(+8)
7,3,4,カフェスペランツァ,牡6,58.0,吉田豊,1:51.6,1,14,245.1,37.3,美浦中舘,520(0)
8,7,12,オンザライン,牡5,58.0,石橋脩,1:51.7,1/2,4,8.5,37.6,美浦大和田,456(0)
9,6,11,グラスデスティーノ,牡6,58.0,木幡巧,1:51.7,クビ,10,54.9,38.0,美浦牧,472(-4)
10,7,13,ホウオウルーレット,牡4,58.0,大野,1:51.8,1/2,1,2.5,37.5,美浦栗田,496(+2)
11,1,1,エスシーヴィオラ,牝5,56.0,丸田,1:51.9,1/2,13,175.7,38.5,美浦宗像,484(+2)
12,2,2,マーキュリーセブン,セ6,58.0,永野,1:52.3,2.1/2,15,290.3,38.6,美浦加藤和,454(0)
13,5,8,ヴェノム,牡5,58.0,武士沢,1:52.9,3.1/2,12,123.5,38.8,美浦天間,526(-11)
14,8,14,スズカデレヤ,牡6,58.0,田中勝,1:52.9,クビ,11,64.6,38.8,栗東大橋,518(-10)
15,4,7,サトノスライヴ,牡6,58.0,Mデム,1:56.8,大,7,16.5,43.0,美浦上原佑,518(-2)
