馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウインハルフォード,牡2,ジェル,栗東・西園翔,逃げ,7.8,4,7,2歳新馬,36.7,460(+6),京都,54,中7週,Y,,1,タワーオブロンドン,ハーツクライ,,
2,1,マーゴットミスト,牡2,古川奈,栗東・杉山佳,,2.7,1,2,2歳未勝利,35.1,530(-2),京都,14,中1週,Y,,3,ビッグアーサー,スウェプトオーヴァーボード,,
3,2,ヴィシュヴァナート,牡2,柴田裕,栗東・森田,逃げ,159.7,15,14,2歳新馬,37.8,500(+18),中京,97,中13週,Y,,1,キズナ,Jimmy Creed,,
4,2,ダブルチャレンジ,牝2,長岡,美浦・深山,逃げ,78.8,10,14,2歳未勝利,42.2,434(-4),新潟,42,中5週,Y,,3,シャンハイボビー,キズナ,,
5,3,ニシノセイエス,牝2,永島,栗東・前川,差し,140.2,12,10,2歳未勝利,35.7,390(+4),新潟,49,中6週,Y,,2,セイウンコウセイ,ドリームジャーニー,,
6,3,ゴールドパレード,牡2,吉村,美浦・天間,差し,7.6,3,4,2歳未勝利,35.0,476(0),福島,21,中2週,Y,,3,ゴールドアクター,ベーカバド,,
7,4,ハッピーラッキー,牡2,石神道,美浦・武市,先行,3.8,2,2,2歳未勝利,35.4,456(+2),福島,27,中3週,Y,,3,ウインブライト,チチカステナンゴ,,
8,4,メイケイシャイン,牡2,富田,栗東・武英,逃げ,147.6,14,15,2歳未勝利,38.9,462(0),京都,20,中2週,Y,,2,ミッキーアイル,ハービンジャー,,B
9,5,テリオスルミ,牝2,菊沢,美浦・高柳瑞,先行,264.3,17,13,2歳未勝利,36.3,446(+2),東京,20,中2週,Y,,2,サトノダイヤモンド,タニノギムレット,,
10,5,エロイーズ,牝2,松本,栗東・吉田,差し,162.0,16,12,2歳新馬,35.5,440(-4),京都,34,中4週,Y,,1,ラブリーデイ,クロフネ,,
11,6,ムルーデ,牝2,西塚,栗東・藤野,差し,272.7,18,11,2歳未勝利,36.3,442(+4),阪神,69,中9週,Y,,3,フィレンツェファイア,キングカメハメハ,,
12,6,シンゼンアイカ,牝2,今村,栗東・飯田,差し,140.4,13,15,2歳新馬,35.8,426(+2),阪神,69,中9週,Y,,1,ミッキーアイル,キングズベスト,,
13,7,プラヤデルカルメン,牝2,和田陽,栗東・杉山晴,先行,20.0,7,5,2歳未勝利,34.9,432(-4),福島,12,中1週,Y,,2,ロードカナロア,ディープインパクト,,
14,7,ルージュルガーノ,牝2,丸山,栗東・昆,先行,8.8,5,3,2歳未勝利,34.5,446(+2),京都,14,中1週,Y,,2,キタサンブラック,Luhuk,,
15,7,ロードクラシコ,牡2,小沢,美浦・斎藤誠,逃げ,15.4,6,11,2歳新馬,34.9,478(+10),新潟,105,中14週,Y,,1,ダノンプレミアム,Holy Roman Emperor,,
16,8,クラン,牝2,藤岡佑,栗東・昆,差し,44.7,9,6,2歳未勝利,36.9,446(-2),札幌,125,中17週,Y,,2,ダノンプレミアム,American Pharoah,,
17,8,ベベペッパー,牝2,亀田,栗東・東田,先行,87.0,11,13,2歳未勝利,36.1,434(+2),京都,28,中3週,Y,,2,キズナ,ロードカナロア,,
18,8,レステダンルヴァン,牝2,斎藤,栗東・藤岡,差し,20.3,8,9,2歳未勝利,38.6,492(-6),京都,20,中2週,Y,,3,キズナ,Galileo,,
