券種,組み合わせ,配当,人気
単勝,12,1050,5
複勝,12,360,5
複勝,1,500,7
複勝,2,600,9
枠連,1-6,4980,18
馬連,1-12,8510,31
ワイド,1-12,1800,22
ワイド,2-12,2720,35
ワイド,1-2,3270,43
馬単,12-1,18180,65
3連複,1-2-12,37530,128
3連単,12-1-2,227500,725
