券種,組み合わせ,配当,人気
単勝,2,370,1
複勝,2,160,3
複勝,5,140,1
複勝,7,160,2
枠連,1-3,800,3
馬連,2-5,680,1
ワイド,2-5,320,1
ワイド,2-7,480,4
ワイド,5-7,390,2
馬単,2-5,1220,1
3連複,2-5-7,1360,1
3連単,2-5-7,5830,1
