コーナー,通過順
1コーナー,"(*1,4)11(5,8)14(2,6,9)7(3,13)10,12"
2コーナー,"(*1,4)(5,11)8(2,14,7)(6,9)(3,13)10,12"
3コーナー,"(*7,4)(1,8,14)(5,9,11,13)(2,6,3)10,12"
4コーナー,"7,4(1,8,14)(5,9,11)(6,3,13)2(12,10)"
