馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ルレーヴドゥリリ,牝7,江田勇,美浦・田中剛,差し,30.7,7,,,0.0,522(+6),小倉,50,中6週,Y,,3,ルーラーシップ,スペシャルウィーク,,
2,2,スクリーンプロセス,セ6,石神深,美浦・中川,差し,9.7,4,6,障害3歳以上未勝利,13.1,548(+10),新潟,169,中23週,Y,,3,スクリーンヒーロー,シンボリクリスエス,,B
3,3,ピンポイントドロー,牡4,土田,美浦・宗像,差し,291.4,11,9,障害3歳以上未勝利,13.7,504(+20),新潟,154,中21週,Y,,3,レッドファルクス,オルフェーヴル,,
4,4,ランドオブリバティ,セ6,五十嵐,美浦・嘉藤,,3.1,2,,,0.0,478(-12),新潟,155,中21週,Y,,3,ディープインパクト,Dubawi,,
5,5,クラウンセト,牡5,水沼,美浦・本間,先行,58.2,9,10,障害3歳以上未勝利,13.7,466(-2),中山,112,中15週,Y,,3,ストロングリターン,ブラックタイド,,
6,6,ヒルノダカール,牡8,高田,栗東・北出,差し,18.8,6,7,障害4歳以上未勝利,13.8,524(+4),小倉,36,中4週,Y,,3,ヴィクトワールピサ,メジロマックイーン,,
7,6,サンマルグレイト,牡4,大江圭,美浦・佐藤吉,先行,12.5,5,3,障害4歳以上未勝利,13.7,454(0),中山,21,中2週,Y,,3,グレーターロンドン,ハービンジャー,,
8,7,ビートザレコード,牡5,草野,美浦・戸田,差し,2.5,1,2,障害3歳以上未勝利,13.5,484(+10),福島,134,中18週,Y,,3,ジャスタウェイ,Victory Note,,
9,7,パープルアドミラル,牡4,上野,美浦・堀内,差し,194.9,10,9,3歳未勝利,39.0,436(-2),札幌,224,中31週,Y,Y,3,シビルウォー,マンハッタンカフェ,,
10,8,プラチナムレイアー,牡6,小牧加,栗東・吉岡,差し,42.3,8,10,障害4歳以上未勝利,13.7,502(-8),小倉,64,中8週,Y,,3,マツリダゴッホ,アグネスデジタル,,B
11,8,ブラビオ,牡6,森一,栗東・緒方,差し,4.6,3,2,障害4歳以上未勝利,13.6,462(0),中山,21,中2週,Y,,3,ルーラーシップ,ホワイトマズル,,
