券種,組み合わせ,配当,人気
単勝,2,1010,4
複勝,2,320,5
複勝,12,180,2
複勝,3,370,6
枠連,2-7,1920,7
馬連,2-12,2010,5
ワイド,2-12,820,8
ワイド,2-3,1980,23
ワイド,3-12,940,11
馬単,2-12,5230,20
3連複,2-3-12,8250,26
3連単,2-12-3,47190,157
