着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ヴィレム,牡4,58.0,西塚,2:00.9,,1,2.4,34.6,栗東藤原,520(+2)
2,7,11,タケトンボ,牝6,56.0,斎藤,2:01.0,クビ,4,8.8,35.3,栗東宮,460(+10)
3,2,2,ロードマンハイム,牡5,58.0,荻野極,2:01.1,1/2,8,24.0,35.1,栗東友道,516(-2)
4,5,7,プリズマジコ,牡4,58.0,秋山稔,2:01.2,3/4,3,6.1,34.7,栗東高橋忠,442(-8)
5,4,4,モズマーヴェリック,牡4,58.0,国分恭,2:01.2,クビ,6,10.1,35.0,栗東牧浦,478(-2)
6,8,12,オメガインペリアル,牡4,58.0,松本,2:01.3,クビ,5,8.9,35.3,栗東安田,474(0)
7,1,1,ショウナンガチ,牡4,58.0,佐々木,2:01.5,1.1/2,7,13.6,35.1,栗東須貝,496(-6)
8,6,8,ピクシレーション,牝5,56.0,吉田隼,2:01.6,1/2,10,49.5,34.9,美浦菊沢,480(+4)
9,8,13,ライフセービング,牡4,58.0,鮫島駿,2:01.7,1/2,9,29.1,34.9,栗東宮,460(-2)
10,5,6,バンフィエルド,牡6,58.0,長岡,2:01.9,1.1/2,12,168.9,36.0,栗東緒方,436(+6)
11,6,9,グランドゴールド,牡6,58.0,丸山,2:02.2,1.3/4,11,132.3,35.7,栗東羽月,478(+6)
12,7,10,デルマグレムリン,牡6,58.0,小沢,2:02.3,アタマ,13,252.0,36.0,栗東緒方,462(-2)
13,3,3,イトカワサクラ,牝5,56.0,松若,2:03.1,5,2,5.8,36.0,栗東牧田,446(-14)
