馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メイショウウネビ,牡6,森一,栗東・本田,差し,7.1,4,14,,33.2,502(+16),新潟,35,中4週,Y,,3,メイショウサムソン,キングカメハメハ,,
2,2,ホウオウプレシャス,牡5,水沼,美浦・天間,追込,29.8,8,6,障害3歳以上未勝利,13.8,490(-12),中山,22,中2週,Y,,3,イスラボニータ,フレンチデピュティ,,
3,3,ヴァランセカズマ,牡8,大江圭,美浦・蛯名利,差し,52.1,9,6,,13.5,502(+6),中京,64,中8週,Y,,2,モンテロッソ,デュランダル,,B
4,4,コガクボウ,セ3,草野,美浦・金成,差し,242.1,12,12,障害3歳以上未勝利,13.4,464(0),新潟,57,中7週,Y,,3,ノーブルミッション,クロフネ,,
6,5,アナザーエース,牡5,井上,栗東・宮,差し,28.0,7,10,障害3歳以上未勝利,13.3,516(+12),新潟,56,中7週,Y,,3,ヤマカツエース,タバスコキャット,,
7,5,スズノレイライン,牡4,黒岩,栗東・平田,差し,24.4,6,7,障害3歳以上未勝利,14.0,522(-8),中山,21,中2週,Y,,3,レイデオロ,ステイゴールド,,
8,6,ヴォンヌヴォー,牝5,五十嵐,美浦・天間,,88.7,10,11,障害3歳以上未勝利,14.1,458(-2),中山,21,中2週,Y,,3,ドレフォン,ゼンノロブロイ,,
9,6,ミラキュラスドラマ,牡4,小野寺,栗東・宮地,差し,2.8,2,3,障害3歳以上未勝利,13.4,464(+2),中京,49,中6週,Y,,3,エピファネイア,フジキセキ,,
10,7,フームスムート,牡8,上野,美浦・水野,先行,2.7,1,4,障害3歳以上未勝利,13.9,528(-12),中山,21,中2週,Y,,3,トゥザグローリー,ワイルドラッシュ,,
11,7,パワポケビー,牝6,田村,栗東・森田,先行,189.4,11,11,3歳以上1勝クラス,36.1,518(+10),阪神,106,中14週,Y,,2,アポロキングダム,ワイルドラッシュ,,
12,8,ホウオウユニコーン,牡6,,美浦・奥村武,差し,16.5,5,8,障害3歳以上未勝利,13.6,486(-6),福島,70,中9週,Y,,3,ゴールドシップ,ルーラーシップ,,B
13,8,テーオードラッカー,牡4,中村,栗東・高柳大,先行,5.5,3,6,東京カップ,40.8,526(+8),盛岡,33,中4週,,,2,コパノリッキー,マンハッタンカフェ,,
