馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ホウオウアンジュ,牡2,団野,栗東・池江,,4.0,1,,,,516(0),,,,,,,オルフェーヴル,フレンチデピュティ,,
2,2,プレデスティナーレ,牡2,亀田,栗東・北出,,7.5,5,,,,466(0),,,,,,,トランセンド,キズナ,,
3,2,ハクアイローラ,牝2,吉村,栗東・今野,,28.1,10,,,,456(0),,,,,,,ミスターメロディ,スペシャルウィーク,,
4,3,フェイマスウォリー,牡2,秋山稔,栗東・高橋忠,,5.5,2,,,,498(0),,,,,,,マジェスティックウォリアー,ゼンノロブロイ,,
5,3,スワッガー,牡2,丸田,美浦・武市,,43.7,12,,,,530(0),,,,,,,デクラレーションオブウォー,カネヒキリ,,
6,4,メモリードライブ,牡2,佐々木,美浦・池上,,13.5,7,,,,524(0),,,,,,,フォーウィールドライブ,シンボリクリスエス,,
7,4,コア,牡2,浜中,美浦・相沢,,6.0,3,,,,496(0),,,,,,,キズナ,Frankel,,
8,5,レイアポポ,牝2,,美浦・青木,,7.0,4,,,,470(0),,,,,,,シニスターミニスター,ワイルドラッシュ,,
9,5,テルケンレンスター,牡2,大野,美浦・高柳瑞,,58.3,14,,,,466(0),,,,,,,サトノアラジン,ブライアンズタイム,,
10,6,アストラン,牡2,斎藤,美浦・斎藤誠,,29.5,11,,,,466(0),,,,,,,ミッキーアイル,Encosta de Lago,,
11,6,ゴールドブリーダー,牡2,菊沢,美浦・千葉,,24.5,8,,,,476(0),,,,,,,ゴールドアクター,スターリングローズ,,
12,7,ホークライト,牡2,内田博,美浦・中舘,,57.7,13,,,,492(0),,,,,,,ハービンジャー,クロフネ,,B
13,7,ホーネッツネスト,牡2,,栗東・斉藤崇,,26.2,9,,,,480(0),,,,,,,アメリカンペイトリオット,Mark of Esteem,,B
14,8,エクセルアラジン,牡2,北村宏,美浦・古賀,,94.5,15,,,,474(0),,,,,,,サトノアラジン,キングカメハメハ,,
15,8,アンドリーナ,牝2,田口,栗東・牧浦,,11.1,6,,,,450(0),,,,,,,リオンディーズ,シンボリクリスエス,,
