馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スプラウティング B,牡4,田辺,栗東・西園正,先行,4.2,1,2,,36.9,512(-2),阪神,22,中2週,Y,,3,ダイワメジャー,Seeking the Gold,
2,2,ライフレッスンズ B,牡6,永野,美浦・国枝,差し,45.0,10,10,,36.6,492(-8),東京,154,中21週,Y,,3,ロードカナロア,フレンチデピュティ,
3,3,イグザルト,牡4,内田博,美浦・田中剛,先行,8.8,5,5,,36.6,504(0),東京,133,中18週,Y,,3,ドゥラメンテ,Stormy Atlantic,
4,3,ハチメンロッピ,牡3,,美浦・矢野,差し,6.7,3,1,,35.2,500(+4),東京,120,中16週,Y,,3,キンシャサノキセキ,タイキシャトル,
5,4,アメリカンファクト B,牡8,柴田善,美浦・戸田,先行,85.7,13,12,,39.1,510(+2),阪神,112,中15週,Y,,3,Speightstown,Quiet American,
6,4,レイニーデイ,牡5,丸田,美浦・田村,,10.5,7,14,,42.5,552(+12),福島,85,中11週,Y,,3,ジャスタウェイ,ボストンハーバー,
7,5,リンカーンテソーロ,牡5,木幡巧,美浦・加藤士,追込,73.6,11,11,,36.5,470(+2),新潟,57,中7週,Y,,3,Carpe Diem,Vindication,
8,5,サンカルパ,牝4,津村,美浦・田中博,先行,12.6,8,9,,38.8,500(+10),阪神,119,中16週,Y,,3,ドゥラメンテ,Grand Slam,
9,6,ウラヤ,牡4,団野,栗東・野中,差し,14.6,9,9,,37.5,478(0),阪神,22,中2週,Y,,3,New Approach,パイロ,
10,6,ウナギノボリ,牡4,菅原明,栗東・音無,差し,10.1,6,8,,36.6,476(+2),阪神,35,中4週,Y,,3,ドレフォン,サンデーサイレンス,
11,7,レオノーレ,牝4,三浦,栗東・安田隆,先行,7.8,4,13,,35.0,494(+16),阪神,113,中15週,Y,,3,マジェスティックウォリアー,マンハッタンカフェ,
12,7,シャンブル,牝5,戸崎圭,栗東・吉村,差し,4.6,2,3,,36.8,510(-2),阪神,22,中2週,Y,,3,ハーツクライ,Giant's Causeway,
13,8,インヴァリアンス,セ5,藤岡佑,美浦・尾関,差し,121.3,14,9,,36.5,486(-4),東京,154,中21週,Y,,3,ハーツクライ,Tamayuz,
14,8,アウリガテソーロ B,牡5,大野,美浦・加藤士,先行,74.8,12,9,,37.8,530(+20),東京,133,中18週,Y,,3,ドゥラメンテ,Scat Daddy,
