馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パーセルペーパー,牡4,柴田大,美浦・和田雄,差し,304.2,15,12,4歳以上1勝クラス,41.4,440(-6),中山,20,中2週,Y,,3,ロージズインメイ,オルフェーヴル,,
2,2,モアナフリューゲル,牝4,吉田豊,美浦・和田勇,差し,165.3,12,8,4歳以上1勝クラス,41.1,454(-2),中山,21,中2週,Y,,3,キズナ,Broken Vow,,
3,2,タッチアンドムーブ,牡4,菅原明,美浦・栗田,差し,14.9,6,4,,35.2,448(+4),中京,28,中3週,Y,,3,ハービンジャー,スペシャルウィーク,,
4,3,ミッキースターダム,セ4,石川,栗東・前川,差し,14.5,5,2,4歳以上1勝クラス,34.7,454(0),中山,13,中1週,Y,,3,エピファネイア,ディープインパクト,,
5,3,アンドローゼス,牝4,杉原,美浦・加藤士,,26.9,7,13,4歳以上1勝クラス,34.9,454(+2),東京,62,中8週,Y,,3,スワーヴリチャード,ワークフォース,,
6,4,ファイナルヒート,牡5,北村宏,美浦・古賀,差し,6.9,3,3,,35.2,510(+10),中京,28,中3週,Y,,3,リアルインパクト,Unusual Heat,,
7,4,エラン,牡4,モレイ,美浦・蛯名正,先行,4.1,2,3,4歳以上1勝クラス,35.5,468(-4),小倉,56,中7週,Y,,3,ラブリーデイ,ディープインパクト,,
8,5,キタノマキシム,牡4,松岡,美浦・伊藤伸,差し,43.6,9,12,3歳以上1勝クラス,36.9,492(+12),東京,188,中26週,Y,Y,3,ロジャーバローズ,キングカメハメハ,,
9,5,イージーブリージー,牝4,横山武,美浦・伊坂,先行,11.6,4,8,4歳以上1勝クラス,34.5,444(+8),東京,62,中8週,Y,,3,トーセンラー,Pleasantly Perfect,,
10,6,ファルコンミノル,牡5,木幡巧,美浦・中舘,差し,33.9,8,3,4歳以上1勝クラス,38.2,442(-8),中山,28,中3週,Y,,3,ゴールドシップ,Smart Strike,,
11,6,ロジウムエポック,牡5,江田照,美浦・村田,差し,297.0,14,7,4歳以上1勝クラス,34.8,482(0),中山,13,中1週,Y,,2,サトノクラウン,キングカメハメハ,,
12,7,ルージュランブル,牝4,横山和,美浦・萩原,差し,67.5,10,13,3歳以上1勝クラス,40.0,456(+2),京都,119,中16週,Y,,2,ドゥラメンテ,サンダーガルチ,,
13,7,ミサトベレーザ,牝4,佐藤,美浦・勢司,差し,217.9,13,7,3歳未勝利,34.8,438(+16),中山,468,中66週,Y,Y,2,タニノギムレット,オペラハウス,,
14,8,フォルラニーニ,牡4,津村,美浦・手塚久,先行,1.9,1,2,4歳以上1勝クラス,33.8,498(-6),東京,77,中10週,Y,,3,エピファネイア,ステイゴールド,,
15,8,アオイメルスイ,牝4,長浜,美浦・小西,先行,77.0,11,9,4歳以上1勝クラス,35.4,426(-6),中山,13,中1週,Y,,3,サトノダイヤモンド,タニノギムレット,,
