馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スペクトログラム,牡6,小牧加,栗東・池江,先行,8.0,4,5,障害4歳以上未勝利,13.4,512(-6),新潟,28,中3週,Y,,3,ドレフォン,フジキセキ,,
2,2,タイセイジャスパー,セ6,難波,美浦・伊藤圭,差し,87.0,11,8,障害4歳以上未勝利,13.6,492(0),新潟,28,中3週,Y,,3,ヘニーヒューズ,トワイニング,,
3,3,ネイチャーシップ,牡7,大江圭,美浦・根本,差し,2.9,1,3,障害4歳以上未勝利,13.8,508(+4),阪神,48,中6週,Y,,3,ゴールドシップ,アルデバランII,,
4,3,コスモエスメラルダ,牝4,土田,美浦・土田,差し,59.7,9,4,障害4歳以上未勝利,13.5,510(-2),新潟,20,中2週,Y,,3,ゴールドシップ,ヤマニンセラフィム,,
5,4,ウィズユアドリーム,牡5,高田,栗東・宮地,,7.7,3,7,障害4歳以上未勝利,13.2,512(+8),新潟,35,中4週,Y,,3,サトノダイヤモンド,ディスクリートキャット,,
6,4,コンクエスト,セ6,石神深,美浦・小笠,差し,13.4,6,6,障害4歳以上未勝利,14.1,500(+12),阪神,69,中9週,Y,,3,キズナ,Street Cry,,
7,5,ヘザルフェン,牡4,小坂,栗東・昆,追込,43.1,8,10,,35.6,500(+8),福島,42,中5週,Y,,3,Golden Horn,Halling,,
8,5,プラチナトレジャー,牡7,,美浦・国枝,差し,3.0,2,4,障害4歳以上未勝利,13.6,490(0),新潟,27,中3週,Y,,3,キングカメハメハ,クロフネ,,
9,6,アルマドラード,セ7,上野,美浦・小笠,差し,24.3,7,7,障害4歳以上未勝利,13.9,536(+2),中山,62,中8週,Y,,3,キングカメハメハ,シンボリクリスエス,,
10,6,ウェイトゥザドーン,セ4,金子,美浦・戸田,先行,77.1,10,9,,36.7,466(+8),新潟,280,中39週,Y,Y,3,ジャスタウェイ,Flatter,,
11,7,スカパラダイス,牡5,五十嵐,美浦・大和田,差し,157.7,14,13,4歳以上1勝クラス,40.8,468(+8),中山,56,中7週,Y,,3,シルバーステート,グラスワンダー,,
12,7,ゴールデンルーキー,牡4,江田勇,美浦・粕谷,差し,106.7,12,6,障害4歳以上未勝利,13.8,476(+6),中山,63,中8週,Y,,3,Catholic Boy,Mineshaft,,
13,8,マーゴットメネス,牡4,水沼,美浦・伊坂,追込,127.2,13,17,4歳以上1勝クラス,36.4,482(-4),小倉,97,中13週,Y,,3,レイデオロ,Storm Cat,,
14,8,ジオフロント,牡7,鷲頭,栗東・清水久,先行,8.1,5,8,,34.6,480(+4),中山,48,中6週,Y,,3,ハーツクライ,キングカメハメハ,,
