コーナー,通過順
1コーナー,"3,16(9,14)12-4-10(8,15)11,6-(1,7)(2,13)5"
2コーナー,"3,16(9,14)12-4-10(8,15)11,6-7,1(13,5)2"
3コーナー,"(*3,16)-(9,14)-12-10(4,15)8(11,6)5(2,7,13)-1"
4コーナー,"(*3,16)(9,14)-12,10(4,15)8(11,6)5(2,13)-7,1"
