着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ワルツフォーラン,牝6,54.0,酒井,1:24.0,,10,64.4,37.7,美浦小西,476(-8)
2,7,13,モズリッキー,牡4,55.0,松山,1:24.2,1.1/4,2,4.8,37.1,栗東上村,470(-2)
3,4,8,レオノーレ,牝4,55.0,川田,1:24.4,1.1/4,1,1.8,37.6,栗東安田隆,484(+12)
4,5,10,チュウワノキセキ,セ6,56.0,武豊,1:24.6,1.1/4,6,18.2,37.2,栗東大久保,486(+6)
5,3,6,ナンヨープランタン,牡8,55.0,岩田康,1:24.7,クビ,14,165.5,36.9,栗東松永幹,464(+8)
6,2,3,ジョディーズマロン,牡5,55.0,池添,1:24.9,1.1/4,4,11.1,38.0,栗東北出,470(+2)
7,4,7,ハッピースワニー,牝4,54.0,岩田望,1:25.0,3/4,3,9.1,37.9,栗東牧浦,430(-10)
8,1,2,ウインアキレウス,牡5,55.0,国分優,1:25.2,1.1/2,8,46.1,38.8,栗東加用,506(+2)
9,7,14,ヤマニンペダラーダ,牡9,54.0,菅原明,1:25.3,クビ,13,130.6,36.9,栗東中村,498(+12)
10,6,12,ヘイセイメジャー,牡6,55.0,古川吉,1:25.4,1/2,11,68.1,37.8,栗東木原,496(0)
11,3,5,クインズレモン,牝5,53.0,鮫島駿,1:25.6,1.1/4,9,48.5,39.0,栗東新谷,508(-4)
12,2,4,ヨドノビクトリー,牡9,54.0,秋山真,1:25.9,2,16,418.7,38.7,美浦中野,500(-18)
13,8,16,プライムライン,牡6,55.0,坂井,1:26.0,1/2,5,11.5,39.0,栗東田中克,474(0)
14,1,1,ボルカンバル,セ5,54.0,永島,1:26.1,クビ,15,292.5,37.3,栗東村山,472(+14)
15,6,11,ボルサリーノ,牡6,56.0,和田竜,1:26.3,1.1/4,12,69.1,39.7,栗東杉山晴,480(+4)
16,5,9,ノーリス,牡5,55.0,団野,1:26.6,1.3/4,7,23.1,40.1,美浦手塚,534(-4)
