券種,組み合わせ,配当,人気
単勝,10,430,2
複勝,10,200,2
複勝,4,400,7
複勝,2,260,4
枠連,3-6,2390,10
馬連,4-10,3540,11
ワイド,4-10,1230,12
ワイド,2-10,670,5
ワイド,2-4,1490,20
馬単,10-4,5960,22
3連複,2-4-10,9440,30
3連単,10-4-2,48840,166
