馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マインドユアリズム,牝3,戸崎圭,美浦・高柳瑞,差し,12.5,6,6,2歳新馬,37.3,464(+2),中山,71,中9週,Y,,1,マインドユアビスケッツ,グラスワンダー,,B
2,1,プリンセスナイト,牝3,小林勝,美浦・堀内,差し,196.5,14,11,2歳新馬,38.6,438(-8),東京,92,中12週,Y,,1,ビーチパトロール,アドマイヤムーン,,B
3,2,ベアナオセン,牝3,木幡育,美浦・杉浦,,197.2,15,,,,486(0),,,,,,,エピファネイア,デヒア,,
4,2,サクラサルーテ,牝3,キング,美浦・田島,差し,24.0,7,8,2歳未勝利,38.2,444(-6),中山,71,中9週,Y,,3,シャンハイボビー,アグネスタキオン,,
5,3,サトミノエガオ,牝3,津村,美浦・鈴木伸,,4.0,2,7,2歳未勝利,38.6,446(-6),中山,78,中10週,Y,,3,ニューイヤーズデイ,スウェプトオーヴァーボード,,
6,3,ロケットホームラン,牡3,野中,美浦・小西,,179.4,13,,,,502(0),,,,,,,アポロケンタッキー,ストロングリターン,,
7,4,スクラマサクス,牡3,永野,美浦・鈴木慎,差し,156.6,12,6,2歳新馬,38.6,456(-2),中山,63,中8週,Y,,1,ホークビル,タニノギムレット,,
8,4,カブキモン,牡3,岩田望,美浦・小笠,差し,24.4,8,8,2歳新馬,38.5,552(+2),中山,63,中8週,Y,,1,マインドユアビスケッツ,ストロングリターン,,
9,5,ライズガール,牝3,木幡巧,美浦・牧,,28.4,9,8,2歳未勝利,40.6,442(-18),中山,85,中11週,Y,,2,ドゥラメンテ,ネオユニヴァース,,
10,5,タイセイピューマ,牡3,大野,美浦・新開,差し,3.4,1,4,3歳未勝利,37.5,482(0),東京,21,中2週,Y,,3,ディスクリートキャット,ワイルドラッシュ,,
11,6,ピクラリーダ,牝3,吉田豊,美浦・高橋裕,差し,77.0,11,6,2歳未勝利,37.2,456(+14),札幌,217,中30週,Y,Y,3,ブラックタイド,アフリート,,
12,6,ヴァンセゾニエ,牡3,武藤,美浦・武藤,差し,4.9,3,6,2歳新馬,34.8,474(0),中山,85,中11週,Y,,1,ミッキーアイル,キンシャサノキセキ,,
13,7,ビューティビースト,牝3,江田照,美浦・佐藤,差し,447.9,16,11,2歳未勝利,38.9,424(-2),中山,59,中7週,Y,,3,エスケンデレヤ,アルデバランII,,
14,7,ミッシーフォール,牝3,藤田菜,美浦・矢野,先行,62.4,10,10,2歳新馬,35.9,400(+2),中山,85,中11週,Y,,1,イスラボニータ,パイロ,,
15,8,ニシノジーク,牡3,岩部,美浦・奥平,先行,9.5,5,6,2歳未勝利,37.9,510(0),中山,64,中8週,Y,,3,リーチザクラウン,Congrats,,
16,8,ヨッコサン,牝3,柴田大,美浦・粕谷,先行,6.3,4,6,2歳未勝利,39.5,498(0),中山,70,中9週,Y,,3,ゴールデンマンデラ,ダンカーク,,
