着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,サイード,セ6,60.0,小牧加,3:37.2,,1,2.2,13.2,栗東角田,502(+4)
2,5,5,マイネルエール,セ6,59.0,大江圭,3:37.9,4,8,27.7,13.2,美浦蛯名利,462(-4)
3,1,1,ビートザレコード,牡6,59.0,上野,3:39.5,10,5,8.2,13.3,美浦戸田,482(-6)
4,7,8,ブリヨンカズマ,牡6,59.0,江田勇,3:39.9,2,9,62.3,13.3,美浦高橋文,518(-10)
5,4,4,リレーションシップ,牡8,59.0,高田,3:39.9,クビ,4,8.0,13.3,栗東斉藤崇,522(+6)
6,6,6,ファルヴォーレ,牡7,59.0,難波,3:40.1,1.1/4,7,19.3,13.3,栗東高橋忠,470(+18)
7,7,9,ハーツシンフォニー,セ8,60.0,石神深,3:41.0,5,3,5.7,13.4,美浦辻,484(0)
8,3,3,ワールドスケール,牡8,59.0,黒岩,3:41.2,3/4,10,66.1,13.4,栗東村山,498(+12)
9,2,2,ヴァトレニ,セ7,59.0,森一,3:43.1,大,2,5.5,13.5,栗東長谷川,456(+8)
10,8,11,トーセンアウローラ,牡5,59.0,五十嵐,3:43.3,3/4,6,12.5,13.5,美浦尾形,462(+8)
11,8,10,ビップランバン,牡7,59.0,中村,3:43.5,1,11,103.9,13.5,栗東清水久,490(+8)
