馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ドロップオブライト,牝5,,栗東・福永,差し,10.8,6,10,,34.2,440(+4),東京,56,中7週,Y,,3,トーセンラー,フレンチデピュティ,
2,1,キタノエクスプレス,牡6,国分優,栗東・坂口,差し,4.0,1,1,,34.0,504(-4),福島,50,中6週,Y,,3,アジアエクスプレス,ディープインパクト,
3,2,バースクライ,牝4,横山和,栗東・千田,差し,11.5,7,10,,35.9,492(0),小倉,49,中6週,Y,,3,ハーツクライ,Dubawi,
4,2,スコールユニバンス,牝5,藤懸,栗東・矢作,差し,187.0,18,15,,34.6,458(+8),東京,56,中7週,Y,,3,ドゥラメンテ,Firebreak,
5,3,グランテスト,牝4,坂井,栗東・今野,先行,6.5,2,14,,36.3,470(-6),小倉,49,中6週,Y,,3,ロードカナロア,シンボリクリスエス,
6,3,スズハローム,牡4,鮫島駿,栗東・牧田,差し,6.5,3,3,,33.3,450(-2),東京,99,中13週,Y,,3,サトノダイヤモンド,ローレルゲレイロ,
7,4,ジャスティンスカイ,牡5,北村友,栗東・友道,差し,9.5,5,10,,34.4,522(-16),函館,70,中9週,Y,,3,キタサンブラック,Numerous,
8,4,サウンドビバーチェ,牝5,永島,栗東・高柳大,先行,30.9,10,10,,35.2,498(-8),東京,98,中13週,Y,,3,ドゥラメンテ,Johan Cruyff,
9,5,ブーケファロス,牡4,和田竜,美浦・清水英,差し,70.3,13,4,,33.9,444(0),福島,35,中4週,Y,,3,ビッグアーサー,ダンディコマンド,
10,5,ヤクシマ,牡4,西塚,栗東・寺島,差し,143.3,17,8,,35.2,510(-10),小倉,49,中6週,Y,,3,Havana Grey,Compton Place,
11,6,グレイトゲイナー,牡7,吉村,栗東・森秀,,38.2,11,15,,33.8,470(-4),新潟,21,中2週,Y,,3,キンシャサノキセキ,エルハーブ,
12,6,カンチェンジュンガ,牡4,斎藤,栗東・庄野,差し,13.6,8,4,,34.9,486(0),小倉,49,中6週,Y,,3,ビッグアーサー,ノヴェリスト,
13,7,ショウナンハクラク,牡5,小沢,栗東・松下,差し,65.4,12,5,,34.9,472(-2),小倉,49,中6週,Y,,3,Frankel,ディープインパクト,
14,7,レッドヒルシューズ B,牝4,団野,栗東・武英,逃げ,16.6,9,1,,35.6,448(-4),小倉,35,中4週,Y,,3,ハーツクライ,アグネスデジタル,
15,7,メイショウソラフネ,牡5,酒井,栗東・石橋,差し,109.3,16,7,,35.4,444(+2),小倉,49,中6週,Y,,3,モーリス,マンハッタンカフェ,
16,8,アグリ,牡5,西村淳,栗東・杉山晴,差し,6.7,4,6,,,,キングアブドゥルアジーズ,176,中24週,,,2,カラヴァッジオ,War Front,
17,8,カリボール B,牡8,杉原,栗東・西村,先行,78.8,14,1,,34.0,484(-2),福島,35,中4週,Y,,3,ジャスタウェイ,サクラバクシンオー,
18,8,アネゴハダ,牝5,角田和,栗東・佐々木,先行,96.4,15,14,,34.2,460(+8),東京,99,中13週,Y,,3,キズナ,ウォーエンブレム,
