コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*7,13)(1,16)(6,10)(8,15)(14,17)9(3,12)(4,5,18)11,2"
4コーナー,"(*7,13)(1,10,16)(6,8,15)(9,14,17)3(5,12,18)(4,11)2"
