馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,モデレートゲイル,牡2,吉田豊,美浦・戸田,,14.0,5,,,,506(0),,,,,,,ドレフォン,ブライアンズタイム,,
2,1,アンヴデット,牝2,北村宏,美浦・高橋文,,19.2,7,,,,422(0),,,,,,,リアルスティール,Not A Single Doubt,,
3,2,マイネルミラケル,牡2,柴田大,美浦・畠山,,62.2,11,,,,504(0),,,,,,,ウインブライト,ロージズインメイ,,
4,2,ランズダウンロード,牡2,戸崎圭,美浦・木村,,3.1,1,,,,470(0),,,,,,,コントレイル,Medicean,,
5,3,シラカワゴウ,牝2,丸田,美浦・上原博,,84.5,13,,,,484(0),,,,,,,ハービンジャー,ジャングルポケット,,
6,3,スマートエラン,牡2,菅原明,栗東・池江,,3.2,2,,,,452(0),,,,,,,キタサンブラック,ロードカナロア,,
7,4,ユイアンゴロー,牡2,原田和,美浦・栗田,,99.5,14,,,,480(0),,,,,,,サトノダイヤモンド,ノヴェリスト,,
8,4,スズカサートゥル,牡2,内田博,栗東・中竹,,13.5,4,,,,444(0),,,,,,,サートゥルナーリア,ハービンジャー,,
9,5,トゥントゥントゥン,牡2,佐々木,美浦・手塚久,,63.4,12,,,,404(0),,,,,,,ダノンバラード,ロードカナロア,,
10,5,ピアス,牝2,石橋脩,美浦・森一,,16.3,6,,,,476(0),,,,,,,キセキ,Richly Blended,,
11,6,スノーエルヴァ,牝2,長浜,美浦・田村,,51.9,10,,,,456(0),,,,,,,フィエールマン,High Chaparral,,
12,6,ローレルエース,牡2,,美浦・松永康,,176.7,16,,,,458(0),,,,,,,ヤマカツエース,クロフネ,,B
13,7,ウマナミカイドウ,セ2,遠藤,美浦・天間,,244.6,17,,,,444(0),,,,,,,ホークビル,ゴールドアリュール,,
14,7,セイントクーヤ,牡2,木幡巧,美浦・黒岩,,26.8,9,,,,492(0),,,,,,,St Mark's Basilica,Le Havre,,
15,7,センノウィン,牡2,佐藤,美浦・南田,,325.4,18,,,,460(0),,,,,,,アルアイン,サウスヴィグラス,,
16,8,マッキュラシオン,牡2,大野,美浦・武市,,24.3,8,,,,496(0),,,,,,,イスラボニータ,ハーツクライ,,
17,8,マイネルアルゴー,牡2,木幡初,美浦・清水英,,106.2,15,,,,436(0),,,,,,,スクリーンヒーロー,ゴールドシップ,,
18,8,ブラウンバナナ,牡2,津村,美浦・林,,5.1,3,,,,488(0),,,,,,,キズナ,Green Tune,,
